text,label
Travel details: flight departs at 10am from gate 26. Appreciate it.,ham
I've pushed the latest code to the repository. See branch feature/login. Talk soon.,ham
Free gift card worth $250! Complete the survey: http://track-shipment.org/moyshoox. Limited stock.,spam
Lunch at 10am? There's a café near the office. Regards.,ham
Limited time offer: get 80% off on crypto course. Visit http://track-shipment.org/aspvxdnj before it's gone! Limited stock.,spam
Congratulations! You've won a vacation trip. Click http://promo.cards/hqcbkhsw to claim now. Act fast.,spam
Great work on the presentation! The client loved it. Appreciate it.,ham
"Hey, can we reschedule our meeting to 11:15am tomorrow? Let me know.",ham
"Hey, can we reschedule our meeting to 10am tomorrow? Regards.",ham
Please find the updated project timeline in the document. Appreciate it.,ham
You have been selected for a special reward. Confirm here: http://verify-secure.com/tehgvrht. Safe and secure.,spam
Final notice! Unpaid invoice #84107 due today. Pay at http://track-shipment.org/mfjoqkms. Act fast.,spam
Lunch at 2pm? There's a café near the office. Let me know.,ham
Earn money from home! Make $1000 per day. Join now: http://verify-secure.com/czvoyzrh. Confirm now.,spam
Reminder: submit your timesheet by EOD Wednesday. Appreciate it.,ham
Free gift card worth $100! Complete the survey: http://verify-secure.com/gggfvvju. Confirm now.,spam
Exclusive deal for you: crypto course only $49! Order at http://dealz-now.co/qdfgijbw. Safe and secure.,spam
Free gift card worth $500! Complete the survey: http://promo.cards/pmoveybc. No credit check.,spam
You have been selected for a special reward. Confirm here: http://dealz-now.co/lojpdyav. Safe and secure.,spam
Your package is waiting. Track delivery at http://track-shipment.org/dyeaugsx. Confirm now.,spam
Your package is waiting. Track delivery at http://quick-claim.net/qewwuilq. No credit check.,spam
Please find the updated project timeline in the document. Appreciate it.,ham
Here are the minutes from today's call attached. Thanks!,ham
Congratulations! You've won a PS5. Click http://dealz-now.co/xbqbcush to claim now. Confirm now.,spam
Crypto investment skyrocketing! Double funds in a week. Start at http://dealz-now.co/nifzbfyt. Safe and secure.,spam
Earn money from home! Make $500 per day. Join now: http://promo.cards/ywwjevsp. Safe and secure.,spam
Lunch at 2pm? There's a café near the office. Let me know.,ham
Exclusive deal for you: smartwatch only $99! Order at http://promo.cards/ovxnslez. Safe and secure.,spam
Limited time offer: get 60% off on wireless earbuds. Visit http://promo.cards/bcqwxehl before it's gone! Confirm now.,spam
You have been selected for a special reward. Confirm here: http://promo.cards/hrrhpdvc. Safe and secure.,spam
Here are the minutes from today's call attached. Appreciate it.,ham
Earn money from home! Make $250 per day. Join now: http://quick-claim.net/zfkviuxa. Act fast.,spam
"Hey, can we reschedule our meeting to 11:15am tomorrow? Appreciate it.",ham
Thanks for your help on the report. Let's review on Friday. Let me know.,ham
Here are the minutes from today's call attached. Let me know.,ham
Earn money from home! Make $100 per day. Join now: http://promo.cards/xnzcfnsj. Act fast.,spam
Lunch at 11:15am? There's a café near the office. Appreciate it.,ham
URGENT: Your account is on hold. Verify your details at http://dealz-now.co/bzvqhcnw immediately. Safe and secure.,spam
Reminder: submit your timesheet by EOD Monday. Talk soon.,ham
Limited time offer: get 90% off on crypto course. Visit http://verify-secure.com/dqxfpzms before it's gone! No credit check.,spam
Travel details: flight departs at 10am from gate 45. Appreciate it.,ham
Your package is waiting. Track delivery at http://dealz-now.co/zbktzelw. Confirm now.,spam
Attaching the invoices for this month. Let me know if any questions. Let me know.,ham
Earn money from home! Make $250 per day. Join now: http://promo.cards/ykyzioag. Act fast.,spam
Congratulations! You've won a PS5. Click http://verify-secure.com/mipuieuw to claim now. Confirm now.,spam
I've pushed the latest code to the repository. See branch release/v1.4.2. Regards.,ham
Congratulations! You've won a PS5. Click http://dealz-now.co/prwalrqw to claim now. No credit check.,spam
Please find the updated project timeline in the document. Let me know.,ham
Thanks for your help on the report. Let's review on Monday. Let me know.,ham
You have been selected for a special reward. Confirm here: http://promo.cards/gizslykc. Safe and secure.,spam
Reminder: submit your timesheet by EOD Friday. Let me know.,ham
Thanks for your help on the report. Let's review on Wednesday. Thanks!,ham
Thanks for your help on the report. Let's review on Thursday. Thanks!,ham
Earn money from home! Make $250 per day. Join now: http://promo.cards/xvjulbxf. Act fast.,spam
Final notice! Unpaid invoice #87278 due today. Pay at http://quick-claim.net/hgdfdnte. Act fast.,spam
Thanks for your help on the report. Let's review on Friday. Thanks!,ham
Free gift card worth $250! Complete the survey: http://dealz-now.co/xqukyung. Limited stock.,spam
Travel details: flight departs at 4:30pm from gate 33. Regards.,ham
Earn money from home! Make $1000 per day. Join now: http://quick-claim.net/wkzxvyse. Safe and secure.,spam
Thanks for your help on the report. Let's review on Monday. Let me know.,ham
Limited time offer: get 60% off on crypto course. Visit http://promo.cards/ozqtodwu before it's gone! Limited stock.,spam
Travel details: flight departs at 11:15am from gate 13. Talk soon.,ham
Earn money from home! Make $250 per day. Join now: http://track-shipment.org/gajkoket. Limited stock.,spam
Limited time offer: get 60% off on laptop. Visit http://dealz-now.co/roigrigd before it's gone! Safe and secure.,spam
You have been selected for a special reward. Confirm here: http://promo.cards/mmalwglf. No credit check.,spam
"Hey, can we reschedule our meeting to 11:15am tomorrow? Thanks!",ham
Your package is waiting. Track delivery at http://verify-secure.com/slaeoxdw. Limited stock.,spam
Limited time offer: get 60% off on smartwatch. Visit http://promo.cards/yzizxslq before it's gone! Safe and secure.,spam
Travel details: flight departs at 2pm from gate 45. Appreciate it.,ham
Congratulations! You've won a PS5. Click http://dealz-now.co/ynstrjbr to claim now. Limited stock.,spam
Travel details: flight departs at 10am from gate 6. Regards.,ham
Thanks for your help on the report. Let's review on Wednesday. Appreciate it.,ham
Please find the updated project timeline in the document. Let me know.,ham
Crypto investment skyrocketing! Double funds in a week. Start at http://track-shipment.org/jclngijv. Confirm now.,spam
Here are the minutes from today's call attached. Let me know.,ham
Please find the updated project timeline in the document. Appreciate it.,ham
Here are the minutes from today's call attached. Thanks!,ham
Free gift card worth $100! Complete the survey: http://verify-secure.com/gbvwwjrl. Limited stock.,spam
Travel details: flight departs at 10am from gate 9. Regards.,ham
"Hey, can we reschedule our meeting to 11:15am tomorrow? Regards.",ham
Exclusive deal for you: laptop only $9! Order at http://promo.cards/cunquvqg. Safe and secure.,spam
"Hey, can we reschedule our meeting to 10am tomorrow? Talk soon.",ham
You have been selected for a special reward. Confirm here: http://track-shipment.org/xearihhp. No credit check.,spam
Please find the updated project timeline in the document. Talk soon.,ham
Please find the updated project timeline in the document. Regards.,ham
Limited time offer: get 70% off on crypto course. Visit http://quick-claim.net/jlrweeki before it's gone! Confirm now.,spam
Your package is waiting. Track delivery at http://dealz-now.co/erjteokv. Act fast.,spam
Crypto investment skyrocketing! Double funds in a week. Start at http://track-shipment.org/fjdqbgjx. Limited stock.,spam
Limited time offer: get 50% off on smartwatch. Visit http://promo.cards/spuslwgo before it's gone! Limited stock.,spam
I've pushed the latest code to the repository. See branch feature/login. Appreciate it.,ham
Your package is waiting. Track delivery at http://verify-secure.com/cnfuldlk. Safe and secure.,spam
"Hey, can we reschedule our meeting to 10am tomorrow? Talk soon.",ham
Free gift card worth $1000! Complete the survey: http://track-shipment.org/wlaeruxe. Safe and secure.,spam
Here are the minutes from today's call attached. Thanks!,ham
Final notice! Unpaid invoice #53383 due today. Pay at http://quick-claim.net/hvcwqrez. Act fast.,spam
Attaching the invoices for this month. Let me know if any questions. Regards.,ham
Reminder: submit your timesheet by EOD Monday. Talk soon.,ham
Final notice! Unpaid invoice #31581 due today. Pay at http://verify-secure.com/wuqezlxb. Limited stock.,spam
Exclusive deal for you: crypto course only $49! Order at http://promo.cards/mrgdhzbt. Safe and secure.,spam
You have been selected for a special reward. Confirm here: http://quick-claim.net/bvnykjjc. No credit check.,spam
Limited time offer: get 60% off on smartwatch. Visit http://track-shipment.org/gbpppziq before it's gone! Confirm now.,spam
Lunch at 4:30pm? There's a café near the office. Thanks!,ham
I've pushed the latest code to the repository. See branch release/v1.4.2. Appreciate it.,ham
Attaching the invoices for this month. Let me know if any questions. Appreciate it.,ham
"Hey, can we reschedule our meeting to 4:30pm tomorrow? Let me know.",ham
Here are the minutes from today's call attached. Regards.,ham
